2023-07-17 09:02:49,739 | WARNING | RUN SERVER
2023-07-17 18:23:10,252 | WARNING | User activate login in ID: 10
2023-07-17 18:23:53,713 | WARNING | STOP SERVER
2023-07-17 18:23:56,707 | WARNING | RUN SERVER
2023-07-17 18:24:00,816 | WARNING | User activate login in ID: 10
2023-07-17 18:24:00,825 | WARNING | User activate login in ID: 10
2023-07-17 18:28:17,519 | WARNING | RUN SERVER
2023-07-17 18:28:24,328 | WARNING | User activate login in ID: 10
2023-07-17 18:28:24,338 | WARNING | User activate login in ID: 10
2023-07-17 18:29:02,079 | WARNING | RUN SERVER
2023-07-17 18:29:02,381 | WARNING | User activate login in ID: 10
2023-07-17 18:29:08,276 | WARNING | User activate login in ID: 10
2023-07-17 18:34:55,310 | WARNING | RUN SERVER
2023-07-17 18:34:57,413 | WARNING | User activate login in ID: 10
2023-07-17 18:35:18,345 | WARNING | RUN SERVER
2023-07-17 18:35:24,990 | WARNING | User activate login in ID: 10
2023-07-17 18:35:25,077 | CRITICAL | CREATE REMINDER IN DB WITH CONTENT ddddddddddddddddddddddddddddddd
2023-07-17 18:35:25,188 | CRITICAL | DB ERROR, REMINDER NOT COMMIT
2023-07-17 18:35:25,196 | WARNING | User activate login in ID: 10
2023-07-17 18:37:28,870 | WARNING | RUN SERVER
2023-07-17 18:37:47,494 | WARNING | User activate login in ID: 10
2023-07-17 18:37:47,499 | WARNING | CONTETN LESS 20 LENGHT
2023-07-17 18:38:27,336 | WARNING | STOP SERVER
2023-07-17 18:38:30,957 | WARNING | RUN SERVER
2023-07-17 18:38:31,783 | WARNING | User activate login in ID: 10
2023-07-17 18:38:32,018 | CRITICAL | CREATE REMINDER IN DB WITH CONTENT Pydantic Reminder
2023-07-17 18:38:32,028 | WARNING | User activate login in ID: 10
2023-07-17 18:38:59,474 | WARNING | User activate login in ID: 10
2023-07-17 18:39:57,911 | WARNING | RUN SERVER
2023-07-17 18:39:58,756 | WARNING | User activate login in ID: 10
2023-07-17 18:39:58,757 | WARNING | EMPTY DATATIME
2023-07-17 18:40:23,986 | WARNING | User activate login in ID: 10
2023-07-17 18:40:23,992 | WARNING | Time has passed
2023-07-17 18:41:55,891 | WARNING | RUN SERVER
2023-07-17 18:42:06,874 | WARNING | User activate login in ID: 10
2023-07-17 18:42:06,876 | WARNING | EMPTY DATATIME
2023-07-17 18:42:06,885 | WARNING | User activate login in ID: 10
2023-07-17 18:44:05,218 | WARNING | RUN SERVER
2023-07-19 19:12:12,670 | WARNING | RUN SERVER
2023-07-19 19:12:15,733 | WARNING | EMAIL NOT VALID
2023-07-19 19:12:17,614 | WARNING | EMAIL NOT VALID
2023-07-19 19:14:06,349 | WARNING | EMAIL NOT VALID
2023-07-19 19:14:32,889 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 19:14:32,889 | WARNING | PASSWORD HAVE LESS 6 DIFFERENT LOWERCASE LETTER
2023-07-19 19:15:13,213 | WARNING | RUN SERVER
2023-07-19 19:15:25,507 | CRITICAL | ADD NEW USER WITH EMAIL jon@mail.ru
2023-07-19 19:15:33,159 | WARNING | Login jon@mail.ru
2023-07-19 19:15:33,170 | WARNING | User activate login in ID: 11
2023-07-19 19:16:46,108 | WARNING | RUN SERVER
2023-07-19 19:16:47,161 | WARNING | User activate login in ID: 11
2023-07-19 19:17:06,357 | WARNING | RUN SERVER
2023-07-19 19:17:07,089 | WARNING | User activate login in ID: 11
2023-07-19 19:39:43,321 | WARNING | RUN SERVER
2023-07-19 19:40:18,613 | WARNING | EMAIL NOT VALID
2023-07-19 19:40:39,954 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 19:41:43,657 | WARNING | RUN SERVER
2023-07-19 19:41:50,770 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 19:42:19,991 | WARNING | RUN SERVER
2023-07-19 19:42:25,896 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 19:43:58,333 | WARNING | RUN SERVER
2023-07-19 19:44:04,046 | WARNING | EMAIL NOT VALID
2023-07-19 19:44:26,550 | WARNING | RUN SERVER
2023-07-19 19:44:39,578 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 19:58:30,605 | WARNING | RUN SERVER
2023-07-19 19:58:44,688 | WARNING | EMAIL NOT VALID
2023-07-19 19:58:56,589 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 19:59:36,769 | WARNING | RUN SERVER
2023-07-19 19:59:39,682 | WARNING | EMAIL NOT VALID
2023-07-19 19:59:52,368 | WARNING | RUN SERVER
2023-07-19 20:00:11,192 | WARNING | PASSWORD NOT HAVE  DIGIT
2023-07-19 20:00:11,199 | WARNING | PASSWORD NOT HAVE  DIGIT
2023-07-19 20:00:11,207 | WARNING | PASSWORD NOT HAVE  DIGIT
2023-07-19 20:01:26,358 | WARNING | RUN SERVER
2023-07-19 20:01:27,091 | WARNING | PASSWORD NOT HAVE  DIGIT
2023-07-19 20:01:27,097 | WARNING | PASSWORD NOT HAVE  DIGIT
2023-07-19 20:01:27,104 | WARNING | PASSWORD NOT HAVE  DIGIT
2023-07-19 20:01:45,051 | WARNING | USERNAME IS SMALL LENGHT
2023-07-19 20:12:46,087 | WARNING | RUN SERVER
2023-07-19 20:13:15,931 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:14:03,466 | WARNING | RUN SERVER
2023-07-19 20:14:08,016 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:20:33,274 | WARNING | RUN SERVER
2023-07-19 20:20:42,455 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:21:44,115 | WARNING | RUN SERVER
2023-07-19 20:21:46,912 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:22:21,759 | WARNING | RUN SERVER
2023-07-19 20:22:22,502 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:22:45,762 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:22:51,922 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:23:23,060 | WARNING | RUN SERVER
2023-07-19 20:23:35,684 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:24:29,476 | WARNING | RUN SERVER
2023-07-19 20:24:35,054 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:25:37,226 | WARNING | RUN SERVER
2023-07-19 20:25:44,068 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:25:52,042 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:26:12,094 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:26:51,169 | WARNING | RUN SERVER
2023-07-19 20:27:01,715 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:27:04,046 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:30:59,816 | WARNING | RUN SERVER
2023-07-19 20:31:01,651 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:31:05,293 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:31:15,350 | WARNING | PASSWORD HAVE LESS 4 DIFFERENT LOWERCASE LETTER
2023-07-19 20:31:17,018 | WARNING | PASSWORD HAVE LESS 4 DIFFERENT LOWERCASE LETTER
2023-07-19 20:31:17,026 | WARNING | PASSWORD HAVE LESS 4 DIFFERENT LOWERCASE LETTER
2023-07-19 20:31:17,035 | WARNING | PASSWORD HAVE LESS 4 DIFFERENT LOWERCASE LETTER
2023-07-19 20:37:01,556 | WARNING | RUN SERVER
2023-07-19 20:37:08,122 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:40:43,177 | WARNING | RUN SERVER
2023-07-19 20:40:51,832 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:41:22,101 | WARNING | RUN SERVER
2023-07-19 20:41:42,510 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:42:15,360 | WARNING | RUN SERVER
2023-07-19 20:42:26,861 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:45:57,674 | WARNING | RUN SERVER
2023-07-19 20:46:12,736 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:47:00,642 | WARNING | RUN SERVER
2023-07-19 20:47:11,708 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:48:06,830 | WARNING | RUN SERVER
2023-07-19 20:48:14,994 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:48:51,813 | WARNING | RUN SERVER
2023-07-19 20:48:58,416 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:54:31,375 | WARNING | RUN SERVER
2023-07-19 20:54:37,744 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 20:56:18,726 | WARNING | RUN SERVER
2023-07-19 20:56:26,737 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 21:01:33,975 | WARNING | RUN SERVER
2023-07-19 21:01:39,257 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 21:02:38,705 | WARNING | RUN SERVER
2023-07-19 21:02:40,341 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 21:02:49,416 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 21:11:06,922 | WARNING | RUN SERVER
2023-07-19 21:11:19,353 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 21:11:21,767 | WARNING | EMAIL NOT VALID
2023-07-19 21:11:35,829 | WARNING | RUN SERVER
2023-07-19 21:11:37,263 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 21:11:43,864 | WARNING | PASSWORD NOT HAVE  DIGIT
2023-07-19 21:11:49,700 | WARNING | PASSWORD NOT HAVE  DIGIT
2023-07-19 21:11:59,599 | WARNING | PASSWORD HAVE LESS 4 DIFFERENT LOWERCASE LETTER
2023-07-19 21:12:09,413 | WARNING | PASSWORD HAVE SPACE ERROR
2023-07-19 21:12:19,467 | WARNING | user not found
2023-07-19 21:15:21,371 | WARNING | RUN SERVER
2023-07-19 21:15:23,592 | WARNING | EMAIL NOT VALID
2023-07-19 21:15:23,593 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 21:18:47,899 | WARNING | RUN SERVER
2023-07-19 21:19:01,998 | WARNING | EMAIL NOT VALID
2023-07-19 21:19:02,003 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-19 21:20:09,613 | WARNING | EMAIL NOT VALID
2023-07-19 21:21:21,354 | WARNING | RUN SERVER
2023-07-19 21:21:22,312 | WARNING | EMAIL NOT VALID
2023-07-19 21:22:10,319 | WARNING | RUN SERVER
2023-07-19 21:22:11,497 | WARNING | EMAIL NOT VALID
2023-07-19 21:24:16,346 | WARNING | RUN SERVER
2023-07-19 21:24:17,089 | WARNING | EMAIL NOT VALID
2023-07-19 21:25:49,942 | WARNING | RUN SERVER
2023-07-19 21:25:50,987 | WARNING | EMAIL NOT VALID
2023-07-19 21:25:51,168 | WARNING | user not found
2023-07-19 21:27:01,936 | WARNING | RUN SERVER
2023-07-19 21:27:26,998 | WARNING | RUN SERVER
2023-07-19 21:27:31,951 | WARNING | EMAIL NOT VALID
2023-07-22 17:45:48,050 | WARNING | RUN SERVER
2023-07-22 17:46:04,840 | WARNING | EMAIL NOT VALID
2023-07-22 17:46:04,846 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-22 17:46:13,303 | WARNING | EMAIL NOT VALID
2023-07-22 17:46:31,716 | WARNING | user not found
2023-07-22 17:58:53,160 | WARNING | RUN SERVER
2023-07-22 17:58:57,341 | WARNING | EMAIL NOT VALID
2023-07-22 17:58:57,341 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-22 18:01:40,950 | WARNING | RUN SERVER
2023-07-22 18:01:46,944 | WARNING | EMAIL NOT VALID
2023-07-22 18:01:46,944 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-22 18:01:54,862 | WARNING | EMAIL NOT VALID
2023-07-22 18:01:54,862 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-22 18:02:17,945 | WARNING | RUN SERVER
2023-07-22 18:02:18,592 | WARNING | EMAIL NOT VALID
2023-07-22 18:02:18,592 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-22 18:04:05,080 | WARNING | RUN SERVER
2023-07-22 18:04:06,203 | CRITICAL | ADD NEW USER WITH EMAIL jac@gmail.com
2023-07-22 18:04:24,930 | WARNING | Login jac@gmail.com
2023-07-22 18:04:24,943 | WARNING | User activate login in ID: 12
2023-07-22 18:22:12,756 | WARNING | RUN SERVER
2023-07-22 18:22:15,931 | WARNING | User activate login in ID: 12
2023-07-22 18:22:17,573 | WARNING | User activate login in ID: 12
2023-07-22 18:22:20,887 | WARNING | User activate login in ID: 12
2023-07-22 18:22:20,888 | WARNING | EMPTY DATATIME
2023-07-22 18:22:22,449 | WARNING | User activate login in ID: 12
2023-07-22 18:22:22,450 | WARNING | EMPTY DATATIME
2023-07-22 18:22:22,454 | WARNING | User activate login in ID: 12
2023-07-22 18:22:22,455 | WARNING | EMPTY DATATIME
2023-07-22 18:22:22,459 | WARNING | User activate login in ID: 12
2023-07-22 18:22:22,459 | WARNING | EMPTY DATATIME
2023-07-22 18:25:14,443 | WARNING | RUN SERVER
2023-07-22 18:25:14,786 | WARNING | User activate login in ID: 12
2023-07-22 18:25:14,786 | WARNING | EMPTY DATATIME
2023-07-22 18:25:22,025 | WARNING | User activate login in ID: 12
2023-07-22 18:25:22,026 | WARNING | EMPTY DATATIME
2023-07-22 18:26:07,345 | WARNING | RUN SERVER
2023-07-22 18:26:08,709 | WARNING | User activate login in ID: 12
2023-07-22 18:26:08,710 | WARNING | EMPTY DATATIME
2023-07-22 18:27:06,587 | WARNING | RUN SERVER
